year,event_id,source_record_id,state,start_date,end_date,canonical_district,evidence_scope,evidence_type,source_class,source_title,source_url,evidence_note,boundary_note,circularity_risk,merge_rule,origin
2015,E023,,Assam,,,Jorhat,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859,Official flood-affected district list; use as same-season/event-window supplement and dedupe against structured EM-DAT districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E023,,Assam,,,Kamrup,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859,Official flood-affected district list; use as same-season/event-window supplement and dedupe against structured EM-DAT districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E023,,Assam,,,Kokrajhar,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859,Official flood-affected district list; use as same-season/event-window supplement and dedupe against structured EM-DAT districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E023,,Assam,,,Lakhimpur,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859,Official flood-affected district list; use as same-season/event-window supplement and dedupe against structured EM-DAT districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E023,,Assam,,,Morigaon,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859,Official flood-affected district list; use as same-season/event-window supplement and dedupe against structured EM-DAT districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E023,,Assam,,,Nagaon,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859,Official flood-affected district list; use as same-season/event-window supplement and dedupe against structured EM-DAT districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E023,,Assam,,,Nalbari,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859,Official flood-affected district list; use as same-season/event-window supplement and dedupe against structured EM-DAT districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E023,,Assam,,,Sonitpur,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859,Official flood-affected district list; use as same-season/event-window supplement and dedupe against structured EM-DAT districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E023,,Assam,,,Tinsukia,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859,Official flood-affected district list; use as same-season/event-window supplement and dedupe against structured EM-DAT districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E023,,Assam,,,Udalguri,same_episode,same_episode_evidence,official_government,"Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859,Official flood-affected district list; use as same-season/event-window supplement and dedupe against structured EM-DAT districts.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E025,,Andhra Pradesh,,,Chittoor,same_episode,same_episode_evidence,humanitarian_aggregator,ReliefWeb India Floods 2015 disaster record / official-humantarian reporting,https://reliefweb.int/disaster/fl-2015-000064-ind,Same 2015 late-monsoon flood episode; worst-affected districts listed by humanitarian disaster record.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E025,,Andhra Pradesh,,,Nellore,same_episode,same_episode_evidence,humanitarian_aggregator,ReliefWeb India Floods 2015 disaster record / official-humantarian reporting,https://reliefweb.int/disaster/fl-2015-000064-ind,Same 2015 late-monsoon flood episode; worst-affected districts listed by humanitarian disaster record.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E025,,Andhra Pradesh,,,Prakasam,same_episode,same_episode_evidence,humanitarian_aggregator,ReliefWeb India Floods 2015 disaster record / official-humantarian reporting,https://reliefweb.int/disaster/fl-2015-000064-ind,Same 2015 late-monsoon flood episode; worst-affected districts listed by humanitarian disaster record.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E025,,Andhra Pradesh,,,YSR Kadapa,same_episode,same_episode_evidence,humanitarian_aggregator,ReliefWeb India Floods 2015 disaster record / official-humantarian reporting,https://reliefweb.int/disaster/fl-2015-000064-ind,Same 2015 late-monsoon flood episode; worst-affected districts listed by humanitarian disaster record.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E026,,Puducherry,,,Puducherry,same_episode,same_episode_evidence,humanitarian_aggregator,ReliefWeb India Floods 2015 disaster record / official-humantarian reporting,https://reliefweb.int/disaster/fl-2015-000064-ind,Puducherry explicitly included in the same flood disaster record; territory treated as district-level unit in this supplement.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E027,,Tamil Nadu,,,Chennai,same_episode,same_episode_evidence,humanitarian_aggregator,ReliefWeb India Floods 2015 disaster record / official-humantarian reporting,https://reliefweb.int/disaster/fl-2015-000064-ind,Same 2015 late-monsoon flood episode; major affected districts explicitly listed.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E027,,Tamil Nadu,,,Cuddalore,same_episode,same_episode_evidence,humanitarian_aggregator,ReliefWeb India Floods 2015 disaster record / official-humantarian reporting,https://reliefweb.int/disaster/fl-2015-000064-ind,Same 2015 late-monsoon flood episode; major affected districts explicitly listed.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2015,E027,,Tamil Nadu,,,Nagapattinam,same_episode,same_episode_evidence,humanitarian_aggregator,ReliefWeb India Floods 2015 disaster record / official-humantarian reporting,https://reliefweb.int/disaster/fl-2015-000064-ind,Same 2015 late-monsoon flood episode; major affected districts explicitly listed.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2016,E028,2016-0139-IND,Arunachal Pradesh,2016-04-22,2016-04-25,Tawang,exact_event_dates,rain_landslide_proxy,official_government,"Prime Minister of India statement on Tawang landslide, 24 Apr 2016",https://www.pmindia.gov.in/hi/news_updates/%E0%A4%A4%E0%A4%B5%E0%A4%BE%E0%A4%82%E0%A4%97-%E0%A4%AE%E0%A5%87%E0%A4%82-%E0%A4%AD%E0%A5%82%E0%A4%B8%E0%A5%8D%E0%A4%96%E0%A4%B2%E0%A4%A8-%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BC%E0%A4%BF%E0%A4%A4/,Official PMO statement confirms fatal landslide in Tawang during the same northeast flood/landslide event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2016,E029,,Assam,,,Barpeta,same_episode,same_episode_evidence,humanitarian_aggregator,ReliefWeb India Floods 2016 disaster record,https://reliefweb.int/disaster/fl-2016-000060-ind-0,Humanitarian disaster record identifies these among the worst affected during the July-August flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2016,E029,,Assam,,,Bongaigaon,same_episode,same_episode_evidence,humanitarian_aggregator,ReliefWeb India Floods 2016 disaster record,https://reliefweb.int/disaster/fl-2016-000060-ind-0,Humanitarian disaster record identifies these among the worst affected during the July-August flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2016,E029,,Assam,,,Dhemaji,same_episode,same_episode_evidence,humanitarian_aggregator,ReliefWeb India Floods 2016 disaster record,https://reliefweb.int/disaster/fl-2016-000060-ind-0,Humanitarian disaster record identifies these among the worst affected during the July-August flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2016,E029,,Assam,,,Dhubri,same_episode,same_episode_evidence,humanitarian_aggregator,ReliefWeb India Floods 2016 disaster record,https://reliefweb.int/disaster/fl-2016-000060-ind-0,Humanitarian disaster record identifies these among the worst affected during the July-August flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2016,E029,,Assam,,,Golaghat,same_episode,same_episode_evidence,humanitarian_aggregator,ReliefWeb India Floods 2016 disaster record,https://reliefweb.int/disaster/fl-2016-000060-ind-0,Humanitarian disaster record identifies these among the worst affected during the July-August flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2016,E029,,Assam,,,Jorhat,same_episode,same_episode_evidence,humanitarian_aggregator,ReliefWeb India Floods 2016 disaster record,https://reliefweb.int/disaster/fl-2016-000060-ind-0,Humanitarian disaster record identifies these among the worst affected during the July-August flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2016,E029,,Assam,,,Lakhimpur,same_episode,same_episode_evidence,humanitarian_aggregator,ReliefWeb India Floods 2016 disaster record,https://reliefweb.int/disaster/fl-2016-000060-ind-0,Humanitarian disaster record identifies these among the worst affected during the July-August flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2016,E030,2016-0139-IND,Nagaland,2016-04-22,2016-04-25,Mokokchung,one_day_before_event_start,direct_disaster_impact,official_quoted_media,"Flash floods in Tuli, Mokokchung district, 21 Apr 2016",https://morungexpress.com/flash-floods-create-panic-tuli-town-0,"Tuli flash flood submerged houses/roads in Mokokchung immediately before EM-DAT start; retained relaxed/maximal, not strict.",,news_used_for_geography_only; do not use article itself in coverage outcome validation,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2016,E030,2016-0139-IND,Nagaland,2016-04-22,2016-04-25,Mon,exact_event_dates,direct_disaster_impact,state_government,"Nagaland DIPR / NSDMA-DDMA assessment, Mon District, 24 Apr 2016",https://morungexpress.com/incessant-rain-causes-widespread-damage-across-mon-district,"DIPR report documents NSDMA/DDMA field assessment, severe rain/landslide damage and evacuations in Mon district.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2016,E031,2016-0239-IND,Arunachal Pradesh,2016-06-25,2016-07-01,Namsai,same_season_later,seasonal_proxy,official_government,MHA/NDRF 2016 monsoon deployment / later Namsai flood response,https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW832,Namsai is directly flood-affected later in the same 2016 monsoon; date does not match E031 exactly.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
