event_district_id,event_id,source_record_id,state,district,start_date,end_date,date_precision,district_source,district_resolution_evidence,state_resolution_source,state_resolution_evidence,aoi_level,aoi_match_status
E015::sonitpur,E015,2015-0413-IND,Assam,Sonitpur,2015-07-14,2015-07-16,start:day|end:day,gadm,"[""gadm:IND.4.25_1""]",gadm|location,"[""gadm:IND.4.19_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.25_1"", ""gadm:IND.4.7_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E016::baksa,E016,2015-0317-IND,Assam,Baksa,2015-07-15,2015-08-19,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Baksa\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E016\"", \""evidence_note\"": \""Official cumulative affected-district list close to the event period; may include continuing monsoon impacts.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 21, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2015\""}""]",gadm|location,"[""gadm:IND.4.11_1"", ""gadm:IND.4.14_1"", ""gadm:IND.4.17_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.21_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""gadm:IND.4.8_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E016::barpeta,E016,2015-0317-IND,Assam,Barpeta,2015-07-15,2015-08-19,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Barpeta\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E016\"", \""evidence_note\"": \""Official cumulative affected-district list close to the event period; may include continuing monsoon impacts.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 22, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2015\""}""]",gadm|location,"[""gadm:IND.4.11_1"", ""gadm:IND.4.14_1"", ""gadm:IND.4.17_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.21_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""gadm:IND.4.8_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E016::bongaigaon,E016,2015-0317-IND,Assam,Bongaigaon,2015-07-15,2015-08-19,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Bongaigaon\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E016\"", \""evidence_note\"": \""Official cumulative affected-district list close to the event period; may include continuing monsoon impacts.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 23, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2015\""}""]",gadm|location,"[""gadm:IND.4.11_1"", ""gadm:IND.4.14_1"", ""gadm:IND.4.17_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.21_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""gadm:IND.4.8_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E016::cachar,E016,2015-0317-IND,Assam,Cachar,2015-07-15,2015-08-19,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Cachar\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E016\"", \""evidence_note\"": \""Official cumulative affected-district list close to the event period; may include continuing monsoon impacts.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 24, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2015\""}""]",gadm|location,"[""gadm:IND.4.11_1"", ""gadm:IND.4.14_1"", ""gadm:IND.4.17_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.21_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""gadm:IND.4.8_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E016::darrang,E016,2015-0317-IND,Assam,Darrang,2015-07-15,2015-08-19,start:day|end:day,external_recovery|gadm,"[""gadm:IND.4.6_1"", ""{\""canonical_district\"": \""Darrang\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E016\"", \""evidence_note\"": \""Official cumulative affected-district list close to the event period; may include continuing monsoon impacts.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 25, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2015\""}""]",gadm|location,"[""gadm:IND.4.11_1"", ""gadm:IND.4.14_1"", ""gadm:IND.4.17_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.21_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""gadm:IND.4.8_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E016::dhemaji,E016,2015-0317-IND,Assam,Dhemaji,2015-07-15,2015-08-19,start:day|end:day,external_recovery|gadm,"[""gadm:IND.4.7_1"", ""{\""canonical_district\"": \""Dhemaji\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E016\"", \""evidence_note\"": \""Official cumulative affected-district list close to the event period; may include continuing monsoon impacts.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 26, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2015\""}""]",gadm|location,"[""gadm:IND.4.11_1"", ""gadm:IND.4.14_1"", ""gadm:IND.4.17_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.21_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""gadm:IND.4.8_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E016::dhubri,E016,2015-0317-IND,Assam,Dhubri,2015-07-15,2015-08-19,start:day|end:day,gadm,"[""gadm:IND.4.8_1""]",gadm|location,"[""gadm:IND.4.11_1"", ""gadm:IND.4.14_1"", ""gadm:IND.4.17_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.21_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""gadm:IND.4.8_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E016::dibrugarh,E016,2015-0317-IND,Assam,Dibrugarh,2015-07-15,2015-08-19,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Dibrugarh\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E016\"", \""evidence_note\"": \""Official cumulative affected-district list close to the event period; may include continuing monsoon impacts.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 27, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2015\""}""]",gadm|location,"[""gadm:IND.4.11_1"", ""gadm:IND.4.14_1"", ""gadm:IND.4.17_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.21_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""gadm:IND.4.8_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E016::goalpara,E016,2015-0317-IND,Assam,Goalpara,2015-07-15,2015-08-19,start:day|end:day,external_recovery|gadm,"[""gadm:IND.4.11_1"", ""{\""canonical_district\"": \""Goalpara\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E016\"", \""evidence_note\"": \""Official cumulative affected-district list close to the event period; may include continuing monsoon impacts.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 28, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2015\""}""]",gadm|location,"[""gadm:IND.4.11_1"", ""gadm:IND.4.14_1"", ""gadm:IND.4.17_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.21_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""gadm:IND.4.8_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E016::jorhat,E016,2015-0317-IND,Assam,Jorhat,2015-07-15,2015-08-19,start:day|end:day,external_recovery|gadm,"[""gadm:IND.4.14_1"", ""{\""canonical_district\"": \""Jorhat\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E016\"", \""evidence_note\"": \""Official cumulative affected-district list close to the event period; may include continuing monsoon impacts.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 29, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2015\""}""]",gadm|location,"[""gadm:IND.4.11_1"", ""gadm:IND.4.14_1"", ""gadm:IND.4.17_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.21_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""gadm:IND.4.8_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E016::kamrup,E016,2015-0317-IND,Assam,Kamrup,2015-07-15,2015-08-19,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Kamrup\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E016\"", \""evidence_note\"": \""Official cumulative affected-district list close to the event period; may include continuing monsoon impacts.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 30, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2015\""}""]",gadm|location,"[""gadm:IND.4.11_1"", ""gadm:IND.4.14_1"", ""gadm:IND.4.17_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.21_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""gadm:IND.4.8_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E016::karbi%20anglong,E016,2015-0317-IND,Assam,Karbi Anglong,2015-07-15,2015-08-19,start:day|end:day,gadm,"[""gadm:IND.4.17_1""]",gadm|location,"[""gadm:IND.4.11_1"", ""gadm:IND.4.14_1"", ""gadm:IND.4.17_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.21_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""gadm:IND.4.8_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E016::kokrajhar,E016,2015-0317-IND,Assam,Kokrajhar,2015-07-15,2015-08-19,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Kokrajhar\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E016\"", \""evidence_note\"": \""Official cumulative affected-district list close to the event period; may include continuing monsoon impacts.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 31, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2015\""}""]",gadm|location,"[""gadm:IND.4.11_1"", ""gadm:IND.4.14_1"", ""gadm:IND.4.17_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.21_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""gadm:IND.4.8_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E016::lakhimpur,E016,2015-0317-IND,Assam,Lakhimpur,2015-07-15,2015-08-19,start:day|end:day,external_recovery|gadm,"[""gadm:IND.4.20_1"", ""{\""canonical_district\"": \""Lakhimpur\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E016\"", \""evidence_note\"": \""Official cumulative affected-district list close to the event period; may include continuing monsoon impacts.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 32, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2015\""}""]",gadm|location,"[""gadm:IND.4.11_1"", ""gadm:IND.4.14_1"", ""gadm:IND.4.17_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.21_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""gadm:IND.4.8_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E016::morigaon,E016,2015-0317-IND,Assam,Morigaon,2015-07-15,2015-08-19,start:day|end:day,external_recovery|gadm,"[""gadm:IND.4.21_1"", ""{\""canonical_district\"": \""Morigaon\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E016\"", \""evidence_note\"": \""Official cumulative affected-district list close to the event period; may include continuing monsoon impacts.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 33, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Monsoon-Flood Situation Report, 1 Sep 2015\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW859\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2015\""}""]",gadm|location,"[""gadm:IND.4.11_1"", ""gadm:IND.4.14_1"", ""gadm:IND.4.17_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.21_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""gadm:IND.4.8_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
